date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
17:40:57	5466/5466	---MCZ	200	added ('OK')	text/html	date:Sat,%2013%20Apr%202019%2008:40:55%20GMT	http://ds-bluewhale.co.kr/mobile/contact.htm	C:/Users/tyy/Desktop/blu/ds-bluewhale.co.kr/ds-bluewhale.co.kr/mobile/contact.html	(from http://ds-bluewhale.co.kr/mobile/planning.htm)
17:40:57	2870/2870	---M--	200	added ('OK')	image/png	etag:%22163cc6b-b36-5a2a9d7f%22	http://ds-bluewhale.co.kr/website/img/sub-line.png	C:/Users/tyy/Desktop/blu/ds-bluewhale.co.kr/ds-bluewhale.co.kr/website/img/sub-line.png	(from http://ds-bluewhale.co.kr/mobile/planning.htm)
17:41:04	306482/306482	---M--	200	added ('OK')	image/jpeg	etag:%22163cc5d-4ad32-5a2a9d7e%22	http://ds-bluewhale.co.kr/website/img/main03.jpg	C:/Users/tyy/Desktop/blu/ds-bluewhale.co.kr/ds-bluewhale.co.kr/website/img/main03.jpg	(from http://ds-bluewhale.co.kr/website/)
17:41:05	5117/5117	---MCZ	200	added ('OK')	text/html	date:Sat,%2013%20Apr%202019%2008:41:03%20GMT	http://ds-bluewhale.co.kr/mobile/location.htm	C:/Users/tyy/Desktop/blu/ds-bluewhale.co.kr/ds-bluewhale.co.kr/mobile/location.html	(from http://ds-bluewhale.co.kr/mobile/invest.htm)
17:41:06	5173/5173	---MCZ	200	added ('OK')	text/html	date:Sat,%2013%20Apr%202019%2008:41:04%20GMT	http://ds-bluewhale.co.kr/mobile/vision.htm	C:/Users/tyy/Desktop/blu/ds-bluewhale.co.kr/ds-bluewhale.co.kr/mobile/vision.html	(from http://ds-bluewhale.co.kr/mobile/invest.htm)
17:41:20	281442/281442	---M--	200	added ('OK')	image/jpeg	etag:%22163cc5e-44b62-5a2a9d7e%22	http://ds-bluewhale.co.kr/website/img/main04.jpg	C:/Users/tyy/Desktop/blu/ds-bluewhale.co.kr/ds-bluewhale.co.kr/website/img/main04.jpg	(from http://ds-bluewhale.co.kr/website/)
17:41:21	5094/5094	---MCZ	200	added ('OK')	text/html	date:Sat,%2013%20Apr%202019%2008:41:19%20GMT	http://ds-bluewhale.co.kr/mobile/complex2.htm	C:/Users/tyy/Desktop/blu/ds-bluewhale.co.kr/ds-bluewhale.co.kr/mobile/complex2.html	(from http://ds-bluewhale.co.kr/mobile/complex.htm)
17:41:22	5146/5146	---MCZ	200	added ('OK')	text/html	date:Sat,%2013%20Apr%202019%2008:41:20%20GMT	http://ds-bluewhale.co.kr/mobile/shopping.htm	C:/Users/tyy/Desktop/blu/ds-bluewhale.co.kr/ds-bluewhale.co.kr/mobile/shopping.html	(from http://ds-bluewhale.co.kr/mobile/complex.htm)
17:41:57	373485/373485	---M--	200	added ('OK')	image/jpeg	etag:%221924002-5b2ed-5a2a9d83%22	http://ds-bluewhale.co.kr/website/sub/planning.jpg	C:/Users/tyy/Desktop/blu/ds-bluewhale.co.kr/ds-bluewhale.co.kr/website/sub/planning.jpg	(from http://ds-bluewhale.co.kr/mobile/planning.htm)
17:41:58	5399/5399	---MCZ	200	added ('OK')	text/html	date:Sat,%2013%20Apr%202019%2008:41:56%20GMT	http://ds-bluewhale.co.kr/mobile/dormitory.htm	C:/Users/tyy/Desktop/blu/ds-bluewhale.co.kr/ds-bluewhale.co.kr/mobile/dormitory.html	(from http://ds-bluewhale.co.kr/mobile/js.htm)
17:41:59	14918/14918	---MCZ	200	added ('OK')	text/html	date:Sat,%2013%20Apr%202019%2008:41:57%20GMT	http://ds-bluewhale.co.kr/mobile/floor.htm	C:/Users/tyy/Desktop/blu/ds-bluewhale.co.kr/ds-bluewhale.co.kr/mobile/floor.html	(from http://ds-bluewhale.co.kr/mobile/js.htm)
17:42:00	15054/15054	---MCZ	200	added ('OK')	text/html	date:Sat,%2013%20Apr%202019%2008:41:58%20GMT	http://ds-bluewhale.co.kr/mobile/floor2.htm	C:/Users/tyy/Desktop/blu/ds-bluewhale.co.kr/ds-bluewhale.co.kr/mobile/floor2.html	(from http://ds-bluewhale.co.kr/mobile/js.htm)
17:42:01	9858/9858	---MCZ	200	added ('OK')	text/html	date:Sat,%2013%20Apr%202019%2008:41:59%20GMT	http://ds-bluewhale.co.kr/mobile/vr.htm	C:/Users/tyy/Desktop/blu/ds-bluewhale.co.kr/ds-bluewhale.co.kr/mobile/vr.html	(from http://ds-bluewhale.co.kr/mobile/js.htm)
17:42:06	379810/379810	---M--	200	added ('OK')	image/jpeg	etag:%22192469e-5cba2-5a2aabd1%22	http://ds-bluewhale.co.kr/website/sub/invest.jpg	C:/Users/tyy/Desktop/blu/ds-bluewhale.co.kr/ds-bluewhale.co.kr/website/sub/invest.jpg	(from http://ds-bluewhale.co.kr/mobile/invest.htm)
17:42:07	5806/5806	---MCZ	200	added ('OK')	text/html	date:Sat,%2013%20Apr%202019%2008:42:05%20GMT	http://ds-bluewhale.co.kr/mobile/notice.htm	C:/Users/tyy/Desktop/blu/ds-bluewhale.co.kr/ds-bluewhale.co.kr/mobile/notice.html	(from http://ds-bluewhale.co.kr/mobile/guest.htm)
17:42:08	5804/5804	---MCZ	200	added ('OK')	text/html	date:Sat,%2013%20Apr%202019%2008:42:06%20GMT	http://ds-bluewhale.co.kr/mobile/news.htm	C:/Users/tyy/Desktop/blu/ds-bluewhale.co.kr/ds-bluewhale.co.kr/mobile/news.html	(from http://ds-bluewhale.co.kr/mobile/guest.htm)
17:42:09	5324/5324	---MCZ	200	added ('OK')	text/html	date:Sat,%2013%20Apr%202019%2008:42:07%20GMT	http://ds-bluewhale.co.kr/mobile/gongo.htm	C:/Users/tyy/Desktop/blu/ds-bluewhale.co.kr/ds-bluewhale.co.kr/mobile/gongo.html	(from http://ds-bluewhale.co.kr/mobile/guest.htm)
17:42:10	11720/11720	---MCZ	200	added ('OK')	text/html	date:Sat,%2013%20Apr%202019%2008:42:07%20GMT	http://ds-bluewhale.co.kr/board/bbs/write.php?bo_table=guest	C:/Users/tyy/Desktop/blu/ds-bluewhale.co.kr/ds-bluewhale.co.kr/board/bbs/writeb4f9.html	(from http://ds-bluewhale.co.kr/mobile/guest.htm)
17:42:10	1028/1028	---M--	200	added ('OK')	text/css	etag:%22191c473-404-5a2a9d77%22	http://ds-bluewhale.co.kr/website/css/common.css	C:/Users/tyy/Desktop/blu/ds-bluewhale.co.kr/ds-bluewhale.co.kr/website/css/common.css	(from http://ds-bluewhale.co.kr/website/css/theartpixel.css)
17:42:10	232/232	---MCZ	404	error ('Not%20Found')	text/html	date:Sat,%2013%20Apr%202019%2008:42:09%20GMT	http://ds-bluewhale.co.kr/website/css/font/font/NanumSquareR.eot	C:/Users/tyy/Desktop/blu/ds-bluewhale.co.kr/ds-bluewhale.co.kr/website/css/font/font/NanumSquareR.eot	(from http://ds-bluewhale.co.kr/website/css/theartpixel.css)
17:42:13	321922/321922	---M--	200	added ('OK')	image/jpeg	etag:%22192469a-4e982-5a2aad4c%22	http://ds-bluewhale.co.kr/website/sub/complex.jpg	C:/Users/tyy/Desktop/blu/ds-bluewhale.co.kr/ds-bluewhale.co.kr/website/sub/complex.jpg	(from http://ds-bluewhale.co.kr/mobile/complex.htm)
17:42:32	196386/196386	---M--	200	added ('OK')	image/jpeg	etag:%22192469f-2ff22-5a2aabd1%22	http://ds-bluewhale.co.kr/website/sub/js.jpg	C:/Users/tyy/Desktop/blu/ds-bluewhale.co.kr/ds-bluewhale.co.kr/website/sub/js.jpg	(from http://ds-bluewhale.co.kr/mobile/js.htm)
17:42:34	669987/669987	---M--	200	added ('OK')	image/png	etag:%221924689-a3923-5a2a9d62%22	http://ds-bluewhale.co.kr/mobile/img/sub-top.png	C:/Users/tyy/Desktop/blu/ds-bluewhale.co.kr/ds-bluewhale.co.kr/mobile/img/sub-top.png	(from http://ds-bluewhale.co.kr/mobile/planning.htm)
17:42:47	225761/225761	---M--	200	added ('OK')	application/vnd.ms-fontobject	etag:%22191c4b9-371e1-5a2a9d79%22	http://ds-bluewhale.co.kr/website/css/font/NanumSquareR.eot?	C:/Users/tyy/Desktop/blu/ds-bluewhale.co.kr/ds-bluewhale.co.kr/website/css/font/NanumSquareRd41d.eot	(from http://ds-bluewhale.co.kr/website/css/theartpixel.css)
17:42:58	280016/280016	---M--	200	added ('OK')	application/x-font-woff	etag:%22191c4bc-445d0-5a2a9d79%22	http://ds-bluewhale.co.kr/website/css/font/NanumSquareR.woff	C:/Users/tyy/Desktop/blu/ds-bluewhale.co.kr/ds-bluewhale.co.kr/website/css/font/NanumSquareR.woff	(from http://ds-bluewhale.co.kr/website/css/theartpixel.css)
17:43:11	227301/227301	---M--	200	added ('OK')	application/vnd.ms-fontobject	etag:%22191c4ad-377e5-5a2a9d78%22	http://ds-bluewhale.co.kr/website/css/font/NanumSquareB.eot	C:/Users/tyy/Desktop/blu/ds-bluewhale.co.kr/ds-bluewhale.co.kr/website/css/font/NanumSquareB.eot	(from http://ds-bluewhale.co.kr/website/css/theartpixel.css)
17:43:32	280484/280484	---M--	200	added ('OK')	application/x-font-woff	etag:%22191c4b0-447a4-5a2a9d78%22	http://ds-bluewhale.co.kr/website/css/font/NanumSquareB.woff	C:/Users/tyy/Desktop/blu/ds-bluewhale.co.kr/ds-bluewhale.co.kr/website/css/font/NanumSquareB.woff	(from http://ds-bluewhale.co.kr/website/css/theartpixel.css)
17:43:35	227301/227301	---M--	200	added ('OK')	application/vnd.ms-fontobject	etag:%22191c4ad-377e5-5a2a9d78%22	http://ds-bluewhale.co.kr/website/css/font/NanumSquareB.eot?	C:/Users/tyy/Desktop/blu/ds-bluewhale.co.kr/ds-bluewhale.co.kr/website/css/font/NanumSquareBd41d.eot	(from http://ds-bluewhale.co.kr/website/css/theartpixel.css)
17:44:09	227590/227590	---M--	200	added ('OK')	application/vnd.ms-fontobject	etag:%22191c4b1-37906-5a2a9d78%22	http://ds-bluewhale.co.kr/website/css/font/NanumSquareEB.eot	C:/Users/tyy/Desktop/blu/ds-bluewhale.co.kr/ds-bluewhale.co.kr/website/css/font/NanumSquareEB.eot	(from http://ds-bluewhale.co.kr/website/css/theartpixel.css)
17:44:20	279124/279124	---M--	200	added ('OK')	application/x-font-woff	etag:%22191c4b3-44254-5a2a9d78%22	http://ds-bluewhale.co.kr/website/css/font/NanumSquareEB.woff	C:/Users/tyy/Desktop/blu/ds-bluewhale.co.kr/ds-bluewhale.co.kr/website/css/font/NanumSquareEB.woff	(from http://ds-bluewhale.co.kr/website/css/theartpixel.css)
17:44:29	723640/723640	---M--	200	added ('OK')	application/x-font-ttf	etag:%22191c4ba-b0ab8-5a2a9d79%22	http://ds-bluewhale.co.kr/website/css/font/NanumSquareR.ttf	C:/Users/tyy/Desktop/blu/ds-bluewhale.co.kr/ds-bluewhale.co.kr/website/css/font/NanumSquareR.ttf	(from http://ds-bluewhale.co.kr/website/css/theartpixel.css)
17:44:46	227590/227590	---M--	200	added ('OK')	application/vnd.ms-fontobject	etag:%22191c4b1-37906-5a2a9d78%22	http://ds-bluewhale.co.kr/website/css/font/NanumSquareEB.eot?	C:/Users/tyy/Desktop/blu/ds-bluewhale.co.kr/ds-bluewhale.co.kr/website/css/font/NanumSquareEBd41d.eot	(from http://ds-bluewhale.co.kr/website/css/theartpixel.css)
17:45:06	230242/230242	---M--	200	added ('OK')	application/vnd.ms-fontobject	etag:%22191c4b4-38362-5a2a9d79%22	http://ds-bluewhale.co.kr/website/css/font/NanumSquareL.eot	C:/Users/tyy/Desktop/blu/ds-bluewhale.co.kr/ds-bluewhale.co.kr/website/css/font/NanumSquareL.eot	(from http://ds-bluewhale.co.kr/website/css/theartpixel.css)
17:45:09	733500/733500	---M--	200	added ('OK')	application/x-font-ttf	etag:%22191c4ae-b313c-5a2a9d78%22	http://ds-bluewhale.co.kr/website/css/font/NanumSquareB.ttf	C:/Users/tyy/Desktop/blu/ds-bluewhale.co.kr/ds-bluewhale.co.kr/website/css/font/NanumSquareB.ttf	(from http://ds-bluewhale.co.kr/website/css/theartpixel.css)
17:45:31	282092/282092	---M--	200	added ('OK')	application/x-font-woff	etag:%22191c4b6-44dec-5a2a9d79%22	http://ds-bluewhale.co.kr/website/css/font/NanumSquareL.woff	C:/Users/tyy/Desktop/blu/ds-bluewhale.co.kr/ds-bluewhale.co.kr/website/css/font/NanumSquareL.woff	(from http://ds-bluewhale.co.kr/website/css/theartpixel.css)
17:45:31	233/233	---MCZ	404	error ('Not%20Found')	text/html	date:Sat,%2013%20Apr%202019%2008:45:30%20GMT	http://ds-bluewhale.co.kr/website/css/font/NanumMyeongjo-Bold.eot	C:/Users/tyy/Desktop/blu/ds-bluewhale.co.kr/ds-bluewhale.co.kr/website/css/font/NanumMyeongjo-Bold.74.delayed	(from http://ds-bluewhale.co.kr/website/css/theartpixel.css)
17:45:32	233/233	---MCZ	404	error ('Not%20Found')	text/html	date:Sat,%2013%20Apr%202019%2008:45:30%20GMT	http://ds-bluewhale.co.kr/website/css/font/NanumMyeongjo-Bold.eot?	C:/Users/tyy/Desktop/blu/ds-bluewhale.co.kr/ds-bluewhale.co.kr/website/css/font/NanumMyeongjo-Boldd41d.eot	(from http://ds-bluewhale.co.kr/website/css/theartpixel.css)
17:45:32	233/233	---MCZ	404	error ('Not%20Found')	text/html	date:Sat,%2013%20Apr%202019%2008:45:31%20GMT	http://ds-bluewhale.co.kr/website/css/font/NanumMyeongjo-Bold.txt	C:/Users/tyy/Desktop/blu/ds-bluewhale.co.kr/ds-bluewhale.co.kr/website/css/font/NanumMyeongjo-Bold.txt	(from http://ds-bluewhale.co.kr/website/css/theartpixel.css)
17:45:32	235/235	---MCZ	404	error ('Not%20Found')	text/html	date:Sat,%2013%20Apr%202019%2008:45:31%20GMT	http://ds-bluewhale.co.kr/website/css/font/NanumMyeongjo-Bold-1.txt	C:/Users/tyy/Desktop/blu/ds-bluewhale.co.kr/ds-bluewhale.co.kr/website/css/font/NanumMyeongjo-Bold-1.txt	(from http://ds-bluewhale.co.kr/website/css/theartpixel.css)
17:45:32	235/235	---MCZ	404	error ('Not%20Found')	text/html	date:Sat,%2013%20Apr%202019%2008:45:31%20GMT	http://ds-bluewhale.co.kr/website/css/font/NanumMyeongjo-Bold-2.txt	C:/Users/tyy/Desktop/blu/ds-bluewhale.co.kr/ds-bluewhale.co.kr/website/css/font/NanumMyeongjo-Bold-2.txt	(from http://ds-bluewhale.co.kr/website/css/theartpixel.css)
17:45:34	7861/7861	---M--	200	added ('OK')	image/png	etag:%22163cc5f-1eb5-5a2a9d7e%22	http://ds-bluewhale.co.kr/website/img/menu-over.png	C:/Users/tyy/Desktop/blu/ds-bluewhale.co.kr/ds-bluewhale.co.kr/website/img/menu-over.png	(from http://ds-bluewhale.co.kr/website/css/theartpixel.css)
17:45:43	230242/230242	---M--	200	added ('OK')	application/vnd.ms-fontobject	etag:%22191c4b4-38362-5a2a9d79%22	http://ds-bluewhale.co.kr/website/css/font/NanumSquareL.eot?	C:/Users/tyy/Desktop/blu/ds-bluewhale.co.kr/ds-bluewhale.co.kr/website/css/font/NanumSquareLd41d.eot	(from http://ds-bluewhale.co.kr/website/css/theartpixel.css)
17:45:43	2852/2852	---M--	200	added ('OK')	image/png	etag:%22163cc66-b24-5a2a9d7f%22	http://ds-bluewhale.co.kr/website/img/snb-arr.png	C:/Users/tyy/Desktop/blu/ds-bluewhale.co.kr/ds-bluewhale.co.kr/website/img/snb-arr.png	(from http://ds-bluewhale.co.kr/website/css/theartpixel.css)
17:45:44	2824/2824	---M--	200	added ('OK')	image/png	etag:%22163cc6a-b08-5a2a9d7f%22	http://ds-bluewhale.co.kr/website/img/snb-menu.png	C:/Users/tyy/Desktop/blu/ds-bluewhale.co.kr/ds-bluewhale.co.kr/website/img/snb-menu.png	(from http://ds-bluewhale.co.kr/website/css/theartpixel.css)
17:45:54	123179/123179	---M--	200	added ('OK')	image/jpeg	etag:%22163cc55-1e12b-5a2a9d7d%22	http://ds-bluewhale.co.kr/website/img/int_bg2.jpg	C:/Users/tyy/Desktop/blu/ds-bluewhale.co.kr/ds-bluewhale.co.kr/website/img/int_bg2.jpg	(from http://ds-bluewhale.co.kr/website/css/theartpixel.css)
17:45:56	69538/69538	---M--	200	added ('OK')	image/jpeg	etag:%22163cc54-10fa2-5a2a9d7d%22	http://ds-bluewhale.co.kr/website/img/int_bg.jpg	C:/Users/tyy/Desktop/blu/ds-bluewhale.co.kr/ds-bluewhale.co.kr/website/img/int_bg.jpg	(from http://ds-bluewhale.co.kr/website/css/theartpixel.css)
17:45:56	3108/3108	---M--	200	added ('OK')	image/png	etag:%22163cc68-c24-5a2a9d7f%22	http://ds-bluewhale.co.kr/website/img/snb-home.png	C:/Users/tyy/Desktop/blu/ds-bluewhale.co.kr/ds-bluewhale.co.kr/website/img/snb-home.png	(from http://ds-bluewhale.co.kr/website/planning.htm)
17:46:16	726684/726684	---M--	200	added ('OK')	application/x-font-ttf	etag:%22191c4b2-b169c-5a2a9d78%22	http://ds-bluewhale.co.kr/website/css/font/NanumSquareEB.ttf	C:/Users/tyy/Desktop/blu/ds-bluewhale.co.kr/ds-bluewhale.co.kr/website/css/font/NanumSquareEB.ttf	(from http://ds-bluewhale.co.kr/website/css/theartpixel.css)
